,Category,Partner,Area,Objective,Output,Sector,Implementation,Total,RegionCODE,Area2
3774,Refugee,WarChild UK,Emirati Jordanian Camp (EJC),EDU[REF3.1]EarlyChildhood,[REF3.1.3]KG centres built,EDUCATION,direct,50000,2,ALL CAMPS IN JORDAN
3784,Refugee,UNHCR,Emirati Jordanian Camp (EJC),PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,15646,2,ALL CAMPS IN JORDAN
3790,Refugee,UPP,Irbid City,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,34924,1707,Irbid
3791,Refugee,UPP,Irbid City,PROT[REF1.3]SGBV,[REF.1.3.3]Capacity of Service Providers,PROTECTION,direct,13970,1707,Irbid
3803,Refugee,MECI,Irbid City,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,41667,1707,Irbid
3811,Refugee,IR,Irbid City,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,indirect,130000,1707,Irbid
3817,Refugee,MECI,Irbid City,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,41667,1707,Irbid
3836,Refugee,UPP,Irbid City,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,41906,1707,Irbid
3840,Refugee,UPP,Irbid City,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,97781,1707,Irbid
3856,Refugee,IR,Irbid City,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,indirect,250000,1707,Irbid
3857,Refugee,IRC,Irbid City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,226578.5,1707,Irbid
3866,Refugee,DRC,Irbid City,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,7.00E+05,1707,Irbid
3874,Refugee,MECI,Irbid City,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,41667,1707,Irbid
3882,Refugee,ICMC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,75278,1707,Irbid
3883,Refugee,Caritas,Irbid Governorate,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.2]Awareness Nutr. Practices,FOOD/LIVELIHOOD,direct,35750,1707,Irbid
3887,Refugee,IRD,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,43750,1707,Irbid
3895,Refugee,Caritas,Irbid Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,274534,1707,Irbid
3897,Refugee,TDH,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,5105,1707,Irbid
3900,Refugee,ACF,Irbid Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,880000,1707,Irbid
3912,Refugee,Caritas,Irbid Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,76751.03,1707,Irbid
3917,Refugee,Intersos,Irbid Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,direct,16000,1707,Irbid
3922,Refugee,IRC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,226578.5,1707,Irbid
3927,Refugee,ACF,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,15000,1707,Irbid
3932,Refugee,MEDAIR,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,2500,1707,Irbid
3941,Refugee,NRC,Irbid Governorate,SHLT[REF2.2]Complete Housing Units,[REF2.2.1]Awareness on Housing Rights,SHELTER,direct,105000,1707,Irbid
3951,Refugee,UNICEF,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,6427312,1707,Irbid
3953,Refugee,NRC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,direct,50000,1707,Irbid
3960,Refugee,Caritas,Irbid Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,2542,1707,Irbid
3969,Refugee,JHAS,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,60000,1707,Irbid
3978,Refugee,Caritas,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,360169.5,1707,Irbid
3982,Refugee,ACF,Irbid Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,direct,140000,1707,Irbid
3994,Refugee,WVI,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,196689.33,1707,Irbid
4005,Refugee,FPSC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,130000,1707,Irbid
4010,Refugee,ACF,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,25000,1707,Irbid
4017,Refugee,ACF,Irbid Governorate,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.2]Awareness Nutr. Practices,FOOD/LIVELIHOOD,direct,20000,1707,Irbid
4024,Refugee,IRC,Irbid Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,16000,1707,Irbid
4040,Refugee,NEF,Irbid Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,10976,1707,Irbid
4042,Refugee,OXFAM,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,1.00E+05,1707,Irbid
4043,Refugee,IRD,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,20000,1707,Irbid
4044,Refugee,Intersos,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,595000,1707,Irbid
4047,Refugee,NEF,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,171714,1707,Irbid
4057,Refugee,TDH,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,3567,1707,Irbid
4071,Refugee,Intersos,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,273280,1707,Irbid
4077,Refugee,SCI,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,1.00E+06,1707,Irbid
4082,Refugee,ACF,Irbid Governorate,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.1]Assmt on Nutr. Knowledge,FOOD/LIVELIHOOD,direct,30000,1707,Irbid
4089,Refugee,ILO,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,1.00E+06,1707,Irbid
4098,Refugee,Caritas,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,21186,1707,Irbid
4103,Refugee,JHAS,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,50000,1707,Irbid
4132,Refugee,IRC,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,550000,1707,Irbid
4135,Refugee,IMC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,31056,1707,Irbid
4139,Refugee,Caritas,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1033192,1707,Irbid
4153,Refugee,CARE,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,160000,1707,Irbid
4170,Refugee,Caritas,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,12711,1707,Irbid
4172,Refugee,TDH,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,4224,1707,Irbid
4180,Refugee,MEDAIR,Irbid Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,30000,1707,Irbid
4186,Refugee,WFP,Irbid Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,indirect,36850650,1707,Irbid
4187,Refugee,WVI,Irbid Governorate,WASH [REF1.3]Water Repair/Ext,[REF1.3.1]Repair/Ext Urban,WASH ,direct,472773,1707,Irbid
4191,Refugee,Intersos,Irbid Governorate,WASH [REF2.2]Sanitation in Urban,[REF2.2.1]Sanitation improv. In urban,WASH ,direct,242400,1707,Irbid
4203,Refugee,TDH,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,5757,1707,Irbid
4207,Refugee,UNICEF,Irbid Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,indirect,48333.316,1707,Irbid
4209,Refugee,FPSC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,10000,1707,Irbid
4210,Refugee,Intersos,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,31500,1707,Irbid
4213,Refugee,TDH,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,15777,1707,Irbid
4219,Refugee,Intersos,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,266000,1707,Irbid
4241,Refugee,ACF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,150000,1707,Irbid
4243,Refugee,Mercy Corps,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,616666,1707,Irbid
4246,Refugee,Caritas,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,8474,1707,Irbid
4253,Refugee,UNHCR,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,5573721,1707,Irbid
4270,Refugee,WVI,Irbid Governorate,EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,4966.67,1707,Irbid
4275,Refugee,ACF,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,150000,1707,Irbid
4276,Refugee,ACF,Irbid Governorate,WASH [REF1.3]Water Repair/Ext,[REF1.3.1]Repair/Ext Urban,WASH ,direct,750000,1707,Irbid
4279,Refugee,WVI,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,348594.84,1707,Irbid
4289,Refugee,Caritas,Irbid Governorate,EDU[REF2.1]Train Education Providers,[REF2.1.1]Train Service Providers,EDUCATION,direct,2893,1707,Irbid
4302,Refugee,UNHCR,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,23594114,1707,Irbid
4310,Refugee,IRD,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,50000,1707,Irbid
4321,Refugee,IMC,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,1875,1707,Irbid
4323,Refugee,WarChild UK,Irbid Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,15000,1707,Irbid
4333,Refugee,NRC,Irbid Governorate,PROT[REF1.1]Refugee Rights Respected,[REF1.1.3] Civil Status Documentation,PROTECTION,direct,120000,1707,Irbid
4350,Refugee,IRC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,56644.65,1707,Irbid
4351,Refugee,Mercy Corps,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,67500,1707,Irbid
4352,Refugee,Caritas,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,50847,1707,Irbid
4356,Refugee,MEDAIR,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,22500,1707,Irbid
4362,Refugee,Caritas,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,6709,1707,Irbid
4366,Refugee,UNFPA,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,indirect,6.00E+05,1707,Irbid
4368,Refugee,Intersos,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,17682,1707,Irbid
4378,Refugee,IMC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,direct,1500,1707,Irbid
4380,Refugee,Caritas,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,219689.1,1707,Irbid
4383,Refugee,ICMC,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,150000,1707,Irbid
4384,Refugee,JHAS,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,41600,1707,Irbid
4397,Refugee,UNICEF,Irbid Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,indirect,46477.16,1707,Irbid
4404,Refugee,Mercy Corps,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,750000,1707,Irbid
4419,Refugee,Caritas,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,86016.9,1707,Irbid
4425,Refugee,Mercy Corps,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,50000,1707,Irbid
4428,Refugee,JHAS,Irbid Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,548754.5,1707,Irbid
4432,Refugee,MEDAIR,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,57500,1707,Irbid
4479,Refugee,UNHCR,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,1651204,1707,Irbid
4485,Refugee,JHAS,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.3]Convalescent care for War wounded,HEALTH,direct,250000,1707,Irbid
4496,Refugee,UNHCR,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,62850,1707,Irbid
4503,Refugee,NRC,Irbid Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,2099250,1707,Irbid
4515,Refugee,NRC,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,2.00E+05,1707,Irbid
4526,Refugee,UNICEF,Irbid Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,indirect,36976.83,1707,Irbid
4535,Refugee,Intersos,Irbid Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,direct,23200,1707,Irbid
4541,Refugee,IOCC,Irbid Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1707,Irbid
4549,Refugee,Caritas,Irbid Governorate,JUS[REF1.1]Refugee Legal Assistance,[REF1.1.1]Access to Legal Assistance,JUSTICE,direct,847,1707,Irbid
4561,Refugee,NRC,Irbid Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,direct,1050000,1707,Irbid
4564,Refugee,UNICEF,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,1769000,1707,Irbid
4575,Refugee,Caritas,Irbid Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1707,Irbid
4578,Refugee,ACF,Irbid Governorate,WASH [REF2.3]Sanit.Repair/Ext,[REF2.3.1]Sewage Treatment in urban,WASH ,direct,4.00E+05,1707,Irbid
4591,Refugee,WVI,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,858237,1707,Irbid
4601,Refugee,IRC,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1308788,1707,Irbid
4638,Refugee,CARE,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1.00E+06,1707,Irbid
4641,Refugee,NEF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,32278,1707,Irbid
4654,Refugee,UNFPA,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,indirect,1.00E+05,1707,Irbid
4656,Refugee,ICMC,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,266756,1707,Irbid
4677,Refugee,ACF,Irbid Governorate,FOOD/LIV[1.1]Improve Food Access,[REF1.1.3]Comprehensive Assessments,FOOD/LIVELIHOOD,direct,30000,1707,Irbid
4678,Refugee,ACF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,85000,1707,Irbid
4689,Refugee,WarChild UK,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,64000,1707,Irbid
4693,Refugee,Caritas,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,24717.6,1707,Irbid
4703,Refugee,Caritas,Irbid Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.3]School Supplies,EDUCATION,direct,18209.4,1707,Irbid
4705,Refugee,UNICEF,Irbid Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,64768.083,1707,Irbid
4709,Refugee,ACF,Irbid Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,direct,20000,1707,Irbid
4710,Refugee,Caritas,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,51838.3,1707,Irbid
4725,Refugee,NRC,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,450000,1707,Irbid
4746,Refugee,LWF,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,210564,1707,Irbid
4761,Refugee,WVI,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.1]Child Protection systems,PROTECTION,direct,91442.5,1707,Irbid
4765,Refugee,IMC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,26250,1707,Irbid
4772,Refugee,IRC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,558223.5,1707,Irbid
4773,Refugee,TDH,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,8839,1707,Irbid
4779,Refugee,Caritas,Irbid Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,439,1707,Irbid
4782,Refugee,ICMC,Irbid Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,direct,328902,1707,Irbid
4798,Refugee,Intersos,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,105000,1707,Irbid
4801,Refugee,NRC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,1.00E+05,1707,Irbid
4814,Refugee,IRC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,1500,1707,Irbid
4818,Refugee,IOM,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,960000,1707,Irbid
4853,Refugee,Caritas,Irbid Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,6356,1707,Irbid
4858,Refugee,MEDAIR,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,7500,1707,Irbid
4881,Refugee,ACF,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,625000,1707,Irbid
4883,Refugee,IRC,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,22000,1707,Irbid
4884,Refugee,CARE,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,3.00E+05,1707,Irbid
4889,Refugee,ACF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,2.00E+05,1707,Irbid
4899,Refugee,WVI,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,163333.33,1707,Irbid
4900,Refugee,WVI,Irbid Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,8306.67,1707,Irbid
4907,Refugee,Intersos,Irbid Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,19929,1707,Irbid
4908,Refugee,Intersos,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,176822,1707,Irbid
4913,Refugee,WVI,Irbid Governorate,WASH [REF2.3]Sanit.Repair/Ext,[REF2.3.1]Sewage Treatment in urban,WASH ,direct,472773,1707,Irbid
